_link,_link_main,role,pic,legalName,sme,latitude,longitude,activityType,eucontribution,status,order,organizationType,type,webLink,postalAddress_id,postalAddress_abbreviation,postalAddress_classId,postalAddress_context,postalAddress_description,postalAddress_postalCode,postalAddress_street,postalAddress_city,postalAddress_countryCode_id,postalAddress_countryCode_abbreviation,postalAddress_countryCode_classId,postalAddress_countryCode_context,postalAddress_countryCode_description,postalAddress_countryCode_postalCode,postalAddress_countryCode_street,postalAddress_countryCode_city,postalAddress_countryCode_countryCode
16.metadata.participants.5,16,participant,999939730,"THALES EDISOFT PORTUGAL, S.A.",false,38.6950425,-9.2917507,Private for profit organisation,259661.25,Active,6,,PRC,www.edisoft.pt,0,,,,,2770-192,"Rua da Quinta da Fonte, Lote 9, Edifício Q45 - Gil Eanes",Paco De Arcos,20000990,PT,,,Portugal,,,,
16.metadata.participants.6,16,participant,911149131,UAB NOVIAN PRO,false,54.69263,25.2643356,Private for profit organisation,774973,Active,7,,PRC,https://novian.io/novian-pro/,0,,,,,01109,GYNEJU G 14,VILNIUS,20000944,LT,,,Lithuania,,,,
16.metadata.participants.7,16,participant,996375756,ECOLE NATIONALE DE L AVIATION CIVILE,false,43.5653196,1.4790431,HSE,446250,Active,8,,HES,www.enac.fr,0,,,,,31400,AVENUE EDOUARD BELIN 7,Toulouse,20000890,FR,,,France,,,,
16.metadata.participants.8,16,participant,894728583,ENERSEC TECHNOLOGY SRL,true,44.4361414,26.1027202,Other,425788.75,Active,9,,PRC,www.enersec.net,0,,,,,010131,INTR ARMASULUI 5 ET 3 AP 5 SECT 1,BUCURESTI,20000994,RO,,,Romania,,,,
16.metadata.participants.9,16,participant,957954444,ERA AS,false,49.9066217,15.8126778,Private for profit organisation,136711,Active,10,,PRC,www.era.aero,0,,,,,530 03,PRUMYSLOVA 462,Pardubice,20000872,CZ,,,Czechia,,,,
16.metadata.participants.10,16,participant,919527700,SXOLI IKARON,false,38.9953683,21.9877132,HSE,461033,Active,11,,HES,https://hafa.haf.gr/,0,,,,,136 71,DEKELEIA AIR FORCE BASE,ATTICA,20000902,EL,,,Greece,,,,
16.metadata.participants.11,16,participant,999959130,INDRA SISTEMAS SA,false,40.52917035,-3.6414349825450647,Private for profit organisation,2482922.82,Active,12,,PRC,www.indracompany.com,0,,,,,28108,AVENIDA DE BRUSELAS 35,Alcobendas Madrid,20000883,ES,,,Spain,,,,
16.metadata.participants.12,16,participant,998627417,LEONARDO - SOCIETA PER  AZIONI,false,41.9182673,12.4690749,Private for profit organisation,2312928.1,Active,13,,PRC,www.leonardo.com,0,,,,,00195,PIAZZA MONTE GRAPPA 4,Roma,20000922,IT,,,Italy,,,,
16.metadata.participants.13,16,participant,883848190,LUXTRUST SA,true,49.6419702,6.007312535979592,Other,1062500,Active,14,,PRC,https://www.luxtrust.com/en,0,,,,,8308,13-15 PARC D'ACTIVITES,Capellen,20000945,LU,,,Luxembourg,,,,
16.metadata.participants.14,16,participant,897926576,SPIKA TECH SL,true,40.38927285,-3.6564371569759495,Other,1090898.75,Active,15,,PRC,https://www.spikatech.com/,0,,,,,28018,CALLE ALCALA GUADAIRA 6 6A,Madrid,20000883,ES,,,Spain,,,,
16.metadata.participants.15,16,participant,996531635,TELEPLAN GLOBE AS,true,59.9081033,10.6285239,Other,928050,Active,16,,PRC,http://www.teleplanglobe.com/,0,,,,,1366,FORNEBUVEIEN 31,Lysaker,20000974,NO,,,Norway,,,,
16.metadata.participants.16,16,participant,983564481,THALES HELLAS MONOPROSOPI ANONYMI ETAIREIA PARAGOGIS EMPORIAS KAI YPIRESION ILEKTRONIKOU EXOPLISMOU,false,38.9953683,21.9877132,Private for profit organisation,461033,Active,17,,PRC,www.thalesgroup.com,0,,,,,194 41,KONSTANTINOUPOLEOS 48,Koropi,20000902,EL,,,Greece,,,,
16.metadata.participants.17,16,participant,999961555,THALES LAS FRANCE SAS,false,48.7906419,1.9741698,Private for profit organisation,1374281,Active,18,,PRC,www.thalesgroup.com,0,,,,,78990,AVENUE GAY LUSSAC 2,Elancourt,20000890,FR,,,France,,,,
16.metadata.participants.18,16,participant,932760440,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,false,60.1864168,24.813150930099283,Research organisation,751993,Active,19,,REC,www.vtt.fi,0,,,,,02150,TEKNIIKANTIE 21,Espoo,20000885,FI,,,Finland,,,,
16.metadata.participants.19,16,participant,953620387,42 SOLUTIONS BV,true,51.4497136,5.4971925,Other,709628.48,Active,20,,PRC,www.42solutions.nl,0,,,,,5612 AJ,DE ZAALE 11,Eindhoven,20000973,NL,,,Netherlands,,,,
17.metadata.participants.0,17,coordinator,989736009,EURENCO FRANCE SAS,false,43.9998766,4.8730899,Private for profit organisation,22034734,Active,1,,PRC,www.eurenco.com,0,,,,,84700,123 ALLEE DE BRANTES,SORGUES,20000890,FR,,,France,,,,
18.metadata.participants.0,18,coordinator,999961555,THALES LAS FRANCE SAS,false,48.7906419,1.9741698,Private for profit organisation,2394165.37,Active,1,,PRC,www.thalesgroup.com,0,,,,,78990,AVENUE GAY LUSSAC 2,Elancourt,20000890,FR,,,France,,,,
18.metadata.participants.1,18,participant,999954668,SAFRAN ELECTRONICS & DEFENSE,false,48.8379593,2.2702424,Private for profit organisation,2030384,Active,2,,PRC,www.safran-group.com,0,,,,,75015,2 BOULEVARD DU GENERAL MARTIAL VALIN,Paris,20000890,FR,,,France,,,,
18.metadata.participants.2,18,participant,999994438,OFFICE NATIONAL D'ETUDES ET DE RECHERCHES AEROSPATIALES,false,48.7095551,2.2233675,Research organisation,1562924.21,Active,3,,REC,www.onera.fr,0,,,,,91120,CHEMIN DE LA HUNIERE,Palaiseau,20000890,FR,,,France,,,,
18.metadata.participants.3,18,participant,999905004,GMV AEROSPACE AND DEFENCE SA,false,40.5943864,-3.7084131,Private for profit organisation,1499999.82,Active,4,,PRC,www.gmv.com,0,,,,,28760,CALLE ISAAC NEWTON PARQUE TECNOLOGICO DE MADRID,Tres Cantos,20000883,ES,,,Spain,,,,
18.metadata.participants.4,18,participant,998627417,LEONARDO - SOCIETA PER  AZIONI,false,41.9182673,12.4690749,Private for profit organisation,1577994.97,Active,5,,PRC,www.leonardo.com,0,,,,,00195,PIAZZA MONTE GRAPPA 4,Roma,20000922,IT,,,Italy,,,,
18.metadata.participants.5,18,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,false,48.1322664,11.5296222,Other,1494789.81,Active,6,,REC,www.fraunhofer.de,0,,,,,80686,HANSASTRASSE 27C,Munchen,20000873,DE,,,Germany,,,,
18.metadata.participants.6,18,participant,893663911,FLYSIGHT SRL,true,43.5507411,10.3091456,Other,1266250,Active,7,,PRC,https://www.flysight.it/,0,,,,,57121,VIA AURELIO LAMPREDI 45,Livorno,20000922,IT,,,Italy,,,,
18.metadata.participants.7,18,participant,999988909,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,false,52.0822233,4.3257144,Research organisation,1454063.82,Active,8,,REC,www.tno.nl,0,,,,,2595 DA,ANNA VAN BUERENPLEIN 1,Den Haag,20000973,NL,,,Netherlands,,,,
18.metadata.participants.8,18,participant,934320200,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY,false,49.5018962,5.9484115,Research organisation,1499941.47,Active,9,,REC,www.list.lu,0,,,,,4362,5 AVENUE DES HAUTS FOURNEAUX,Esch Sur Alzette,20000945,LU,,,Luxembourg,,,,
18.metadata.participants.9,18,participant,999951758,HENSOLDT OPTRONICS GMBH,false,48.7832568,10.100716,Private for profit organisation,879375,Active,10,,PRC,www.hensoldt.net,0,,,,,73447,CARL ZEISS STRASSE 22,Oberkochen,20000873,DE,,,Germany,,,,
18.metadata.participants.10,18,participant,997511626,HENSOLDT ANALYTICS GMBH,false,48.2161891,16.3483683,Private for profit organisation,411529.15,Active,11,,PRC,www.hensoldt-analytics.com,0,,,,,1090,MARIANNENGASSE 14,Wien,20000832,AT,,,Austria,,,,
18.metadata.participants.11,18,participant,903174373,KONGSBERG DEFENCE & AEROSPACE AS,false,59.6569434,9.6446815,Private for profit organisation,1249600,Active,12,,PRC,www.kongsberg.com,0,,,,,3616,KIRKEGARDSVEIEN 45,Kongsberg,20000974,NO,,,Norway,,,,
18.metadata.participants.12,18,participant,999966696,RHEINMETALL ELECTRONICS GMBH,false,53.0553106,8.896582225643018,Private for profit organisation,1318473.8,Active,13,,PRC,www.rheinmetall.com,0,,,,,28309,BRUEGGEWEG 54,Bremen,20000873,DE,,,Germany,,,,
18.metadata.participants.13,18,participant,893359719,MARDUK TECHNOLOGIES OU,true,59.3978817,24.6577591,Other,1810409.64,Active,14,,PRC,www.marduk.ee,0,,,,,12618,AKADEEMIA TEE 21/6,Tallinn,20000880,EE,,,Estonia,,,,
18.metadata.participants.14,18,participant,999584128,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,false,48.269137,16.4266762,Research organisation,1200680,Active,15,,REC,http://www.ait.ac.at/,0,,,,,1210,GIEFINGGASSE 4,Wien,20000832,AT,,,Austria,,,,
18.metadata.participants.15,18,participant,999852915,UNIVERSITAT ZU KOLN,false,50.92753465,6.928019593661854,HSE,346500,Active,16,,HES,www.uni-koeln.de,0,,,,,50931,ALBERTUS MAGNUS PLATZ,Koln,20000873,DE,,,Germany,,,,
18.metadata.participants.16,18,participant,999754363,CYBERNETICA AS,true,59.39617695,24.659245574049006,Other,489946.82,Active,17,,PRC,https://www.cyber.ee/,0,,,,,12618,MAEALUSE 2,Tallinn,20000880,EE,,,Estonia,,,,
18.metadata.participants.17,18,participant,916965542,STAM SRL,true,44.4112958,8.8841964,Other,345114.11,Active,18,,PRC,www.stamtech.com,0,,,,,16129,VIA PARETO 8 AR,Genova Ge,20000922,IT,,,Italy,,,,
18.metadata.participants.18,18,participant,895000474,FALCONERS OU,true,59.440376,24.36641170882353,Other,153313.47,Active,19,,PRC,www.falconers.ee,0,,,,,76710,SUVE TEE 10,Tuulna,20000880,EE,,,Estonia,,,,
18.metadata.participants.19,18,participant,999840887,UNIVERSITA DEGLI STUDI DI MODENA E REGGIO EMILIA,false,44.6449897,10.9277835,HSE,150223.87,Active,20,,HES,www.unimore.it,0,,,,,41121,VIA UNIVERSITA 4,Modena,20000922,IT,,,Italy,,,,
18.metadata.participants.20,18,thirdParty,999971934,THALES SIX GTS FRANCE SAS,false,48.9447771,2.3059242,Private for profit organisation,200870,Active,1,,PRC,www.thalesgroup.com,0,,,,,92230,AVENUE DES LOUVRESSES 4,Gennevilliers,20000890,FR,,,France,,,,
19.metadata.participants.0,19,coordinator,996058081,BULL SAS,false,48.8214478,1.9871825,Private for profit organisation,1293168.61,Active,1,,PRC,www.bull.com,0,,,,,78340,RUE JEAN JAURES 68,Les Clayes Sous Bois,20000890,FR,,,France,,,,
19.metadata.participants.1,19,participant,999625450,FONDAZIONE BRUNO KESSLER,false,46.0636533,11.1235375,Research organisation,817636.62,Active,2,,REC,www.fbk.eu,0,,,,,38122,VIA SANTA CROCE 77,Trento,20000922,IT,,,Italy,,,,
19.metadata.participants.2,19,participant,884761057,TIEMPO SAS,true,0.0,0.0,Other,1383285.03,Active,3,,PRC,www.tiempo-secure.com,0,,,,,38330,RUE BLAISE PASCAL 110,Montbonnot Saint Martin,20000890,FR,,,France,,,,
20.metadata.participants.0,20,coordinator,999754363,CYBERNETICA AS,true,59.39617695,24.659245574049006,Other,3499218.75,Active,1,,PRC,https://www.cyber.ee/,0,,,,,12618,MAEALUSE 2,Tallinn,20000880,EE,,,Estonia,,,,
20.metadata.participants.1,20,participant,999702371,NETCOMPANY-INTRASOFT SA,false,49.604838900000004,6.086305835563419,Private for profit organisation,1324125,Active,2,,PRC,www.netcompany-intrasoft.com,0,,,,,1253,RUE NICOLAS BOVE 2B,Luxembourg,20000945,LU,,,Luxembourg,,,,
20.metadata.participants.2,20,participant,999756982,JOTNE CONNECT AS,true,59.914291,10.79997,Other,1462625,Active,3,,PRC,https://jotneconnect.com,0,,,,,0663,GRENSEVEIEN 107,Oslo,20000974,NO,,,Norway,,,,
20.metadata.participants.3,20,participant,999967084,INDUSTRIEANLAGEN BETRIEBSGESELLSCHAFT MBH,false,48.0643823,11.6675042,Private for profit organisation,255187.5,Active,4,,PRC,www.iabg.de,0,,,,,85521,EINSTEINSTRASSE 20,Ottobrunn,20000873,DE,,,Germany,,,,
20.metadata.participants.4,20,participant,968727943,BALTIJOS PAZANGIU TECHNOLOGIJU INSTITUTAS,true,54.6870458,25.2829111,Research organisation,413875,Active,5,,REC,http://www.bpti.eu/,0,,,,,LT-01403,PILIES STR 16-8,Vilnius,20000944,LT,,,Lithuania,,,,
20.metadata.participants.5,20,participant,999969509,ITTI SP ZOO,true,52.45513425,16.95551490966998,Other,571525,Active,6,,PRC,www.itti.com.pl,0,,,,,61-612,RUBIEZ 46,Poznan,20000986,PL,,,Poland,,,,
20.metadata.participants.6,20,participant,991075967,MINISTERUL APARARII NATIONALE,false,44.961159300000006,25.896799860166027,Research organisation,283250,Active,7,,REC,www.acttm.ro,0,,,,,050561,"Strada Izvor, sector 5  3-5",Bucharest,20000994,RO,,,Romania,,,,
20.metadata.participants.7,20,participant,888494296,SIA CYBER CIRCLE,true,57.53836295,25.417388708502536,Other,584812.5,Active,8,,PRC,www.cybercircle.eu,0,,,,,LV-4201,RIGAS IELA 20-22,Valmiera,20000946,LV,,,Latvia,,,,
20.metadata.participants.8,20,participant,972162131,OLTIS GROUP AS,true,49.5969378,17.2743594,Other,389200,Active,9,,PRC,www.oltisgroup.com,0,,,,,77900,DR MILADY HORAKOVE 1200/27A,Olomouc,20000872,CZ,,,Czechia,,,,
20.metadata.participants.9,20,participant,963316410,INTERCONSULT BULGARIA OOD,false,42.6073975,25.4856617,Private for profit organisation,161237.5,Active,10,,PRC,www.icb.bg,0,,,,,1309,ULICA INDZHE VOIVODA 7,SOFIA,20000841,BG,,,Bulgaria,,,,
20.metadata.participants.10,20,participant,958304323,INSTITUT PO OTBRANA,false,42.6978634,23.3221789,Research organisation,157225,Active,11,,REC,http://di.mod.bg,0,,,,,1574,prof. Tsvetan Lazarov blvd.  2,Sofia,20000841,BG,,,Bulgaria,,,,
21.metadata.participants.0,21,coordinator,954900496,LA PALMA RESEARCH CENTRE SL,true,28.8588026,-13.8059175,Other,878761.11,Active,1,,PRC,www.lapalmacentre.eu,0,,,,,38787,CALLE EL CASTILLO EL FRONTON 37,Santa Cruz De La Palma,20000883,ES,,,Spain,,,,
21.metadata.participants.1,21,participant,999974844,UNIVERSIDAD POLITECNICA DE MADRID,false,40.4167047,-3.7035825,HSE,779815.82,Active,2,,HES,www.upm.es,0,,,,,28040,CALLE RAMIRO DE MAEZTU 7 EDIFICIO RECTORADO,Madrid,20000883,ES,,,Spain,,,,
21.metadata.participants.2,21,participant,999513706,"INESC TEC - INSTITUTO DE ENGENHARIADE SISTEMAS E COMPUTADORES, TECNOLOGIA E CIENCIA",false,41.1804038,-8.595502,Research organisation,748880.83,Active,3,,REC,www.inesctec.pt,0,,,,,4200 465,RUA DR ROBERTO FRIAS CAMPUS DA FEUP,Porto,20000990,PT,,,Portugal,,,,
21.metadata.participants.3,21,participant,890699882,TRISOLARIS ADVANCED TECHNOLOGIES LDA,true,37.7519693,-25.5779775,Other,954949.87,Active,4,,PRC,www.trisolaris.com,0,,,,,9560-421,RUA DA TECNOLOGIA K EPSILON N.2,Lagoa,20000990,PT,,,Portugal,,,,
21.metadata.participants.4,21,participant,988442029,ZANASI ALESSANDRO SRL,true,44.6408367,10.92166,Other,300238.52,Active,5,,PRC,,0,,,,,41100,VIA G B AMICI 29,MODENA,20000922,IT,,,Italy,,,,
21.metadata.participants.5,21,participant,888553854,PORVALOR - ATIVOS DE ENGENHARIA LDA,true,37.749679650000004,-25.580320626552343,Other,264696.49,Active,6,,PRC,https://porvalor.pt/,0,,,,,9560-421,RUA DA TECNOLOGIA K - EPSILON N2,Lagoa,20000990,PT,,,Portugal,,,,
22.metadata.participants.0,22,coordinator,971894411,NAVANTIA S.A.,false,40.4384848,-3.6827856,Private for profit organisation,3537079.67,Active,1,,PRC,WWW.NAVANTIA.ES,0,,,,,28006,CALLE VELAZQUEZ 132,Madrid,20000883,ES,,,Spain,,,,
22.metadata.participants.1,22,participant,935265077,SOCIEDAD ANONIMA DE ELECTRONICA SUBMARINA SME,false,37.6026896,-1.0086658,Private for profit organisation,973800,Active,2,,PRC,www.electronica-submarina.com,0,,,,,30205,CTRA DE LA ALGAMECA S/N,Cartagena,20000883,ES,,,Spain,,,,
22.metadata.participants.2,22,participant,899285837,SENER AEROESPACIAL SOCIEDAD ANONIMA,false,43.3270799,-3.0171911467617747,Private for profit organisation,2454170.32,Active,3,,PRC,www.aeroespacial.sener,0,,,,,48930,AVDA ZUGAZARTE 56,Las Arenas,20000883,ES,,,Spain,,,,
22.metadata.participants.3,22,participant,999905004,GMV AEROSPACE AND DEFENCE SA,false,40.5943864,-3.7084131,Private for profit organisation,1470000.01,Active,4,,PRC,www.gmv.com,0,,,,,28760,CALLE ISAAC NEWTON PARQUE TECNOLOGICO DE MADRID,Tres Cantos,20000883,ES,,,Spain,,,,
22.metadata.participants.4,22,participant,998381522,NAVAL GROUP,false,48.8514324,2.2904274,Private for profit organisation,680000,Active,5,,PRC,www.naval-group.com,0,,,,,75015,RUE DU DOCTEUR FINLAY 40-42,Paris,20000890,FR,,,France,,,,
22.metadata.participants.5,22,participant,911383483,FINCANTIERI NEXTECH SPA,false,45.4584454,9.1859248,Private for profit organisation,1705250,Active,6,,PRC,www.fincantieri.com/it/gruppo/controllate-collegate/fincantieri-nextech/,0,,,,,20123,VIA CARLO OTTAVIO CORNAGGIA 10,Milano,20000922,IT,,,Italy,,,,
22.metadata.participants.6,22,participant,903174373,KONGSBERG DEFENCE & AEROSPACE AS,false,59.6569434,9.6446815,Private for profit organisation,1190037.5,Active,7,,PRC,www.kongsberg.com,0,,,,,3616,KIRKEGARDSVEIEN 45,Kongsberg,20000974,NO,,,Norway,,,,
22.metadata.participants.7,22,participant,946189605,AKADEMIA MARYNARKI WOJENNEJ,false,54.5429174,18.547185,Other,1900000,Active,8,,REC,www.amw.gdynia.pl,0,,,,,81 103,SMIDOWICZA 69,Gdynia,20000986,PL,,,Poland,,,,
22.metadata.participants.8,22,participant,999549984,SIEC BADAWCZA LUKASIEWICZ - PRZEMYSLOWY INSTYTUT AUTOMATYKI I POMIAROW PIAP,false,52.1942126,20.921220485125634,Research organisation,1090000,Active,9,,REC,https://piap.lukasiewicz.gov.pl/,0,,,,,02 486,ALEJE JEROZOLIMSKIE 202,Warsaw,20000986,PL,,,Poland,,,,
22.metadata.participants.9,22,participant,893356906,NAVAL GROUP BELGIUM,false,50.84579615,4.3576019712109435,Private for profit organisation,702000,Active,10,,PRC,,0,,,,,1000,38-40 SQUARE DE MEEUS,BRUSSELS,20000839,BE,,,Belgium,,,,
22.metadata.participants.10,22,participant,986464587,ATLAS ELEKTRONIK GMBH,false,53.0587523,8.8996576,Private for profit organisation,2130625,Active,11,,PRC,www.atlas-elektronik.com,0,,,,,28309,SEBALDSBRUCKER HEERSTRASSE 235,Bremen,20000873,DE,,,Germany,,,,
22.metadata.participants.11,22,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,false,48.1322664,11.5296222,Other,1249747.2,Active,12,,REC,www.fraunhofer.de,0,,,,,80686,HANSASTRASSE 27C,Munchen,20000873,DE,,,Germany,,,,
22.metadata.participants.12,22,participant,885176023,"Wehrtechnische Dienststelle für Schiffe und Marinewaffen, Maritime Technologie und Forschung",false,54.4716456,9.8374947,Research organisation,1126420.05,Active,13,,REC,https://www.bundeswehr.de/de/organisation/ausruestung-baainbw/organisation/wtd-71,0,,,,,24340,BERLINER STR 115,Eckernforde,20000873,DE,,,Germany,,,,
22.metadata.participants.13,22,participant,941572502,DEVELOGIC GMBH,false,53.5458772,10.0457867,Private for profit organisation,1113188.75,Active,14,,PRC,www.develogic.de,0,,,,,20537,HAMMER DEICH 70,Hamburg,20000873,DE,,,Germany,,,,
22.metadata.participants.14,22,participant,998683871,SAAB KOCKUMS AKTIEBOLAG,false,55.6070457,13.000083,Private for profit organisation,1589999,Active,15,,PRC,www.saab.com,0,,,,,205 55,.,Malmo,20001001,SE,,,Sweden,,,,
22.metadata.participants.15,22,participant,950054279,SHIPYARDS AND MARITIME EQUIPMENT ASSOCIATION OF EUROPE,false,50.8441327,4.374518652283886,Other,308750,Active,16,,OTH,www.seaeurope.eu,0,,,,,1000,RUE DE LA LOI 67,Bruxelles / Brussel,20000839,BE,,,Belgium,,,,
22.metadata.participants.16,22,participant,888362279,SOTIRIA TECHNOLOGY MONOPROSOPI IDIOTIKI KEFALAIOUCHIKI ETAIREIA,true,38.9953683,21.9877132,Other,650000,Active,17,,PRC,www.sotiria.tech,0,,,,,104 31,9 OMONIA SQUARE,ATHENS,20000902,EL,,,Greece,,,,
22.metadata.participants.17,22,participant,984440488,PRISMA ELECTRONICS SA,true,38.9953683,21.9877132,Other,420000,Active,18,,PRC,https://www.prismaelectronics.eu/index.php/en/,0,,,,,681 00,DIMOKRATIAS AVENUE 87,ALEXANDROUPOLIS,20000902,EL,,,Greece,,,,
22.metadata.participants.18,22,participant,907711936,CAFA TECH OU,true,59.4372155,24.7453688,Other,468877.5,Active,19,,PRC,https://cafatech.com,0,,,,,10612,MADARA 29/1,Tallinn,20000880,EE,,,Estonia,,,,
22.metadata.participants.19,22,participant,892246450,"ADYTA, LDA",true,41.1531472,-8.6367336,Other,240055,Active,20,,PRC,www.adyta.pt,0,,,,,4169-007,"FC6 CIENCIA DE COMPUTADORES, RUA DO",Porto,20000990,PT,,,Portugal,,,,
23.metadata.participants.0,23,coordinator,880085172,STV GROUP AS,false,50.0956949,14.4164721,Private for profit organisation,4986345.1,Active,1,,PRC,www.stvgroup.cz,0,,,,,110 00,DLOUHA 730/35,PRAHA,20000872,CZ,,,Czechia,,,,
24.metadata.participants.0,24,coordinator,999751938,THALES,false,48.8208381,2.2332588,Private for profit organisation,732690.71,Active,1,,PRC,www.thalesgroup.com,0,,,,,92190,4 RUE DE LA VERRERIE,MEUDON,20000890,FR,,,France,,,,
24.metadata.participants.1,24,participant,999995893,IDRYMA TECHNOLOGIAS KAI EREVNAS,false,38.9953683,21.9877132,Research organisation,650319.69,Active,2,,REC,www.forth.gr,0,,,,,70013,N PLASTIRA STR 100,Irakleio,20000902,EL,,,Greece,,,,
24.metadata.participants.2,24,participant,999718085,BERLINER NANOTEST UND DESIGN GMBH,true,52.429421,13.5384541,Other,199498.85,Active,3,,PRC,www.nanotest.eu,0,,,,,12489,VOLMERSTRASSE 9 B,Berlin,20000873,DE,,,Germany,,,,
24.metadata.participants.3,24,participant,891308072,CIRCUITS INTEGRATED HELLAS IKE,true,39.454782,-90.354603,Other,199868.75,Active,4,,PRC,https://www.linkedin.com/company/circuits-integrated/,0,,,,,14562,LEOF KIFISIAS 226,KIFISIA,20000902,EL,,,Greece,,,,
24.metadata.participants.4,24,participant,999985029,UPPSALA UNIVERSITET,false,59.8690108,17.6310107,HSE,250142.46,Active,5,,HES,www.uu.se,0,,,,,751 05,VON KRAEMERS ALLE 4,Uppsala,20001001,SE,,,Sweden,,,,
24.metadata.participants.5,24,participant,999643007,ETHNIKO KAI KAPODISTRIAKO PANEPISTIMIO ATHINON,false,38.9953683,21.9877132,HSE,150697.35,Active,6,,HES,www.elke.uoa.gr,0,,,,,10561,6 CHRISTOU LADA STR,Athina,20000902,EL,,,Greece,,,,
24.metadata.participants.6,24,participant,999617690,INSTITUTUL NATIONAL DE CERCETAREDEZVOLTARE PENTRU MICROTEHNOLOGIE,false,44.4872509,26.19714014504534,Research organisation,175000,Active,7,,REC,www.imt.ro,0,,,,,077190,EROU IANCU NICOLAE STREET 126 A,VOLUNTARI,20000994,RO,,,Romania,,,,
24.metadata.participants.7,24,participant,999971934,THALES SIX GTS FRANCE SAS,false,48.9447771,2.3059242,Private for profit organisation,648661,Active,8,,PRC,www.thalesgroup.com,0,,,,,92230,AVENUE DES LOUVRESSES 4,Gennevilliers,20000890,FR,,,France,,,,
24.metadata.participants.8,24,participant,984440488,PRISMA ELECTRONICS SA,true,38.9953683,21.9877132,Other,249963.99,Active,9,,PRC,https://www.prismaelectronics.eu/index.php/en/,0,,,,,681 00,DIMOKRATIAS AVENUE 87,ALEXANDROUPOLIS,20000902,EL,,,Greece,,,,
24.metadata.participants.9,24,participant,984366477,TAIPRO ENGINEERING SA,true,50.5913524,5.8328101,Other,201244.43,Active,10,,PRC,www.taipro.be,0,,,,,4800,RUE DES ORMES 151,Lambermont,20000839,BE,,,Belgium,,,,
25.metadata.participants.0,25,coordinator,900364768,ROXEL FRANCE,false,44.8717573,-0.7344502,Private for profit organisation,9502833.06,Active,1,,PRC,www.roxelgroup.com,0,,,,,33160,AVENUE GAY LUSSAC,SAINT-MEDARD-EN-JALLES,20000890,FR,,,France,,,,
26.metadata.participants.0,26,coordinator,899578680,"GAHN LOGISTICA GESTION Y CONSULTORIA, SA",true,40.4536596,-3.6987359,Other,142308.37,Active,1,,PRC,WWW.GAHN.ES,0,,,,,28010,CALLE FORTUNY 5,MADRID,20000883,ES,,,Spain,,,,
26.metadata.participants.1,26,participant,893501048,INSTALAZA S.A.,true,41.652585,-0.869312,Other,1439205.13,Active,2,,PRC,www.instalaza.es,0,,,,,50002,CALLE MONREAL 27,Zaragoza,20000883,ES,,,Spain,,,,
26.metadata.participants.2,26,participant,935534931,SENTECH SRL,true,41.9806778,12.4848467,Other,385114.27,Active,3,,PRC,www.sentech.it,0,,,,,00188,"VIA DI QUARTO PEPERINO, 35",ROMA,20000922,IT,,,Italy,,,,
26.metadata.participants.3,26,participant,936058149,"GUARDIARIS, RACUNALNISKE APLIKACIJE IN SIMULACIJE D.O.O",true,46.0684333,14.5016786203125,Other,275235.62,Active,4,,PRC,http://www.guardiaris.com,0,,,,,1000,KAMNISKA ULICA 39A,LJUBLJANA,20001004,SI,,,Slovenia,,,,
26.metadata.participants.4,26,participant,888612636,GELCO S.P.A.,true,42.4371697,12.094617,Other,385431.91,Active,5,,PRC,www.gelcospa.it,0,,,,,01100,STRADA POGGINO 45/D45/E,Viterbo,20000922,IT,,,Italy,,,,
26.metadata.participants.5,26,participant,893513367,STARTIUN SL,true,40.4167047,-3.7035825,Other,147014,Active,6,,PRC,www.star-robotics.com,0,,,,,2809,CALLE MARIA DE MAEZTU 146 PTL.C 5B,Madrid,20000883,ES,,,Spain,,,,
27.metadata.participants.0,27,coordinator,912608302,PIEDRAFITA SYSTEMS SL,true,40.5048527,-3.5317621,Other,2630777.13,Active,1,,PRC,www.piedrafita.com,0,,,,,28860,CALLE RAMON Y CAJAL 4,Paracuellos de Jarama,20000883,ES,,,Spain,,,,
27.metadata.participants.1,27,participant,893260682,REPACK-S,true,46.56092425,4.9829197019270595,Other,974166.8,Active,2,,PRC,www.repack-s.com,0,,,,,71290,Z.I. DU BOIS BERNOUX,Cuisery,20000890,FR,,,France,,,,
27.metadata.participants.2,27,participant,880611106,PMG PRECISION MECHANICS GROUP GMBH,false,51.0524125,13.5362765,Private for profit organisation,2103385.27,Active,3,,PRC,https://www.aero-parts.de,0,,,,,01723,HUHNDORFER HOHE 21,WILSDRUFF,20000873,DE,,,Germany,,,,
27.metadata.participants.3,27,participant,930074316,RHP TECHNOLOGY GMBH,true,47.9395073,16.4813566,Other,291670.8,Active,4,,PRC,www.rhp-technology.com,0,,,,,2444,FORSCHUNGSZENTRUM SEIBERSDORF GEBAUDE CA,Seibersdorf An Der Leitha,20000832,AT,,,Austria,,,,
